8.51849843,-0.52306404,-3.49165370,9.45075333,-4.99639120,7.25036111,4.68808678,-11.70577353,3.48555103,10.69734588
8.48839551,-0.54607547,-3.35997833,9.69009685,-4.93103628,7.36978171,4.83104819,-11.62156970,2.79176200,10.81152521
8.54743650,-0.60919946,-3.30392378,9.91798138,-4.82537588,7.46599177,4.96907828,-11.53297415,2.04377210,10.91570572
8.58074929,-0.63115983,-3.27868462,10.11117970,-4.74128567,7.60319455,5.00372628,-11.36028160,1.32439501,11.01545196
8.62470338,-0.60794763,-3.24544519,10.37481098,-4.61500835,7.73010483,5.05144126,-11.21907556,0.63963507,10.97891930
8.67913098,-0.55570407,-3.20123908,10.60624962,-4.50534739,7.86350619,5.10677887,-11.00793235,-0.12505791,10.93039949
8.73657081,-0.58147684,-3.27744644,10.86850192,-4.41839682,7.98865048,5.10059961,-10.77997057,-0.76008579,10.80900284
8.76496768,-0.65027767,-3.32922723,11.03295490,-4.32510385,8.06503119,5.05358374,-10.50910758,-1.45606578,10.69178513
8.85489504,-0.69079075,-3.46365717,11.29898122,-4.22763721,8.22645888,4.89864758,-10.25852445,-2.11448047,10.59640476
8.88212346,-0.69430229,-3.65743707,11.58728655,-4.10122530,8.34465330,4.80245904,-9.95909791,-2.82171788,10.42385956
8.90671158,-0.70735872,-3.81406245,11.78470938,-3.98826855,8.42809011,4.66751408,-9.65056577,-3.44154962,10.24629483
8.98318788,-0.71467955,-4.03894188,11.98923053,-3.89366922,8.56429993,4.54383715,-9.38442889,-4.09837405,10.01091844
9.03049147,-0.68035414,-4.26350469,12.18422274,-3.72409902,8.70257713,4.35351170,-9.10016721,-4.70280075,9.77926015
9.03023843,-0.69459665,-4.46419211,12.30171167,-3.53886442,8.80641231,4.17065559,-8.77366676,-5.23415369,9.50408178
9.04348959,-0.69103110,-4.74981546,12.47242077,-3.31253622,8.82929542,3.99304160,-8.43587183,-5.77834704,9.23825933
9.13522740,-0.68742792,-4.99652226,12.62802945,-3.18722047,8.87874772,3.74522663,-8.15448618,-6.32998484,8.93038972
9.15399887,-0.61583816,-5.36132544,12.74713110,-2.99947057,8.95638420,3.54031134,-7.84036420,-6.82933714,8.60947351
9.20495845,-0.57827021,-5.73813959,12.91342171,-2.85939803,9.02220665,3.27336190,-7.48722649,-7.24889341,8.28474175
